answers_keys_json,board_id,columns_json,date,grid_id,rows_json
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",560,"[{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]",2025-10-18,560,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4},{""id"":""starting_letter"",""name"":""Starts with letter G"",""variantId"":5},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",561,"[{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""color_on_flag"",""name"":""Flag with white"",""variantId"":3},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.75"",""variantId"":7}]",2025-10-19,561,"[{""id"":""bottom_20_population_density"",""name"":""Bottom 20 in population density"",""variantId"":null},{""id"":""hosted_olympics"",""name"":""Has hosted the Olympics"",""variantId"":null},{""id"":""continent"",""name"":""In Oceania"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",562,"[{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 40"",""variantId"":2},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]",2025-10-20,562,"[{""id"":""top_20_oil_production"",""name"":""Top 20 in oil production"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0},{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",563,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2},{""id"":""touches_eurasian_steppe"",""name"":""Touches the Eurasian Steppe"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2025-10-21,563,"[{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 50 Olympic medals"",""variantId"":4},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",564,"[{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]",2025-10-22,564,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",565,"[{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}]",2025-10-23,565,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",566,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]",2025-10-24,566,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",567,"[{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]",2025-10-25,567,"[{""id"":""size_under_x"",""name"":""Area less than 100,000 km²"",""variantId"":4},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $20k"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",568,"[{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}]",2025-10-26,568,"[{""id"":""top_20_rail_size"",""name"":""Top 20 in rail transport network size"",""variantId"":null},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",569,"[{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4},{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]",2025-10-27,569,"[{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""top_20_tourism"",""name"":""Top 20 in annual tourist arrivals"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the South and East China Seas"",""variantId"":9}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",570,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]",2025-10-28,570,"[{""id"":""same_sex_marriage_legal"",""name"":""Same-sex marriage legalised"",""variantId"":null},{""id"":""continent"",""name"":""In South America"",""variantId"":4},{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",571,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""continent"",""name"":""In Africa"",""variantId"":2}]",2025-10-29,571,"[{""id"":""river_x_runs_through"",""name"":""Is part of the Niger River system"",""variantId"":4},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""starting_letter"",""name"":""Starts with letter C"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",572,"[{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}]",2025-10-30,572,"[{""id"":""population_under_x"",""name"":""Population under 1 million"",""variantId"":1},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",573,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4},{""id"":""coastline_on_x"",""name"":""Coastline on the North Atlantic Ocean"",""variantId"":5},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}]",2025-10-31,573,"[{""id"":""hosted_world_cup"",""name"":""Has hosted the Men's FIFA World Cup"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",574,"[{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}]",2025-11-01,574,"[{""id"":""alcohol_ban"",""name"":""Alcohol prohibition"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",575,"[{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]",2025-11-02,575,"[{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",576,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 60"",""variantId"":4}]",2025-11-03,576,"[{""id"":""population_under_x"",""name"":""Population under 1 million"",""variantId"":1},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",577,"[{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]",2025-11-04,577,"[{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""continent"",""name"":""In Africa"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",578,"[{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]",2025-11-05,578,"[{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6},{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",579,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]",2025-11-06,579,"[{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",580,"[{""id"":""coastline_on_x"",""name"":""Coastline on the South and East China Seas"",""variantId"":9},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}]",2025-11-07,580,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",581,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 40"",""variantId"":2},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]",2025-11-08,581,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""coastline_length_under_x"",""name"":""Has coastline, with length less than 1,000 km"",""variantId"":2},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",582,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""color_on_flag"",""name"":""Flag with red"",""variantId"":0}]",2025-11-09,582,"[{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null},{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}]"
